date,playername,teamname,position,kills,deaths,assists,totalgold,total cs,KDA
2018-08-25 15:55:44,Brucer,CNB e-Sports Club,mid,3,1,3,14002,319.0,6.0
2018-08-25 15:55:44,Rakin,CNB e-Sports Club,bot,2,5,5,12666,315.0,1.4
2018-08-25 15:55:44,Baiano,CNB e-Sports Club,sup,1,1,8,8525,40.0,9.0
2018-08-25 15:55:44,,Flamengo Esports,team,15,10,31,65958,,4.6
2018-08-25 15:55:44,,CNB e-Sports Club,team,10,15,25,59386,,2.33
2018-08-25 17:08:37,Robo,CNB e-Sports Club,top,0,6,1,8008,203.0,0.17
2018-08-25 17:08:37,Yampi,CNB e-Sports Club,jng,2,3,0,6475,93.0,0.67
2018-08-25 17:08:37,Brucer,CNB e-Sports Club,mid,0,0,1,8809,245.0,inf
2018-08-25 17:08:37,Rakin,CNB e-Sports Club,bot,0,2,0,8464,216.0,0.0
2018-08-25 17:08:37,Baiano,CNB e-Sports Club,sup,1,2,1,5985,25.0,1.0
2018-08-25 17:08:37,Jisu,Flamengo Esports,top,4,1,3,11084,221.0,7.0
2018-08-25 17:08:37,Shrimp,Flamengo Esports,jng,3,2,4,9610,152.0,3.5
2018-08-25 17:08:37,Goku,Flamengo Esports,mid,2,0,4,10692,224.0,inf
2018-08-25 17:08:37,brTT,Flamengo Esports,bot,4,0,3,12185,258.0,inf
2018-08-25 17:08:37,esA,Flamengo Esports,sup,0,0,9,7772,49.0,inf
2018-08-25 17:08:37,,CNB e-Sports Club,team,3,13,3,37741,,0.46
2018-08-25 17:08:37,,Flamengo Esports,team,13,3,23,51343,,12.0
2018-08-25 18:00:33,Robo,CNB e-Sports Club,top,0,4,2,9068,231.0,0.5
2018-08-25 18:00:33,Turtle,CNB e-Sports Club,jng,1,4,3,7676,123.0,1.0
2018-08-25 18:00:33,Brucer,CNB e-Sports Club,mid,1,3,0,8480,196.0,0.33
2018-08-25 18:00:33,Rakin,CNB e-Sports Club,bot,2,3,0,9732,250.0,0.67
2018-08-25 18:00:33,Baiano,CNB e-Sports Club,sup,0,4,1,5784,21.0,0.25
2018-08-25 18:00:33,Jisu,Flamengo Esports,top,4,1,4,10746,219.0,8.0
2018-08-25 18:00:33,Shrimp,Flamengo Esports,jng,6,0,6,10421,143.0,inf
2018-08-25 18:00:33,Goku,Flamengo Esports,mid,4,0,7,11641,268.0,inf
2018-08-25 18:00:33,brTT,Flamengo Esports,bot,3,2,5,10929,236.0,4.0
2018-08-25 18:00:33,esA,Flamengo Esports,sup,1,1,9,7397,64.0,10.0
2018-08-25 18:00:33,,CNB e-Sports Club,team,4,18,6,40740,,0.56
2018-08-25 18:00:33,,Flamengo Esports,team,18,4,31,51134,,12.25
2018-09-08 15:33:37,Zantins,KaBuM! e-Sports,top,1,3,4,7928,188.0,1.67
2018-09-08 15:33:37,Ranger,KaBuM! e-Sports,jng,1,2,4,7829,135.0,2.5
2018-09-08 15:33:37,dyNquedo,KaBuM! e-Sports,mid,2,1,1,8373,196.0,3.0
2018-09-08 15:33:37,TitaN,KaBuM! e-Sports,bot,1,3,3,9363,246.0,1.33
2018-09-08 15:33:37,Riyev,KaBuM! e-Sports,sup,0,4,5,5473,51.0,1.25
2018-09-08 15:33:37,Jisu,Flamengo Esports,top,2,2,4,10833,243.0,3.0
2018-09-08 15:33:37,Shrimp,Flamengo Esports,jng,4,1,5,11286,183.0,9.0
2018-09-08 15:33:37,brTT,Flamengo Esports,mid,2,1,3,12152,269.0,5.0
2018-09-08 15:33:37,Goku,Flamengo Esports,bot,4,1,6,10774,212.0,10.0
2018-09-08 15:33:37,esA,Flamengo Esports,sup,1,0,6,7203,51.0,inf
2018-09-08 15:33:37,,KaBuM! e-Sports,team,5,13,17,38966,,1.69
2018-09-08 15:33:37,,Flamengo Esports,team,13,5,24,52248,,7.4
2018-09-08 16:52:50,Zantins,KaBuM! e-Sports,top,5,0,5,14170,312.0,inf
2018-09-08 16:52:50,Ranger,KaBuM! e-Sports,jng,8,1,12,13613,184.0,20.0
2018-09-08 16:52:50,dyNquedo,KaBuM! e-Sports,mid,4,3,10,12715,255.0,4.67
2018-09-08 16:52:50,TitaN,KaBuM! e-Sports,bot,3,3,10,13310,252.0,4.33
2018-09-08 16:52:50,Riyev,KaBuM! e-Sports,sup,3,1,9,9501,52.0,12.0
2018-09-08 16:52:50,Jisu,Flamengo Esports,top,3,3,1,11503,272.0,1.33
2018-09-08 16:52:50,Shrimp,Flamengo Esports,jng,1,7,3,9491,162.0,0.57
2018-09-08 16:52:50,brTT,Flamengo Esports,mid,3,4,2,11954,266.0,1.25
2018-09-08 16:52:50,Goku,Flamengo Esports,bot,1,4,3,9657,229.0,1.0
2018-09-08 16:52:50,esA,Flamengo Esports,sup,0,5,5,6799,65.0,1.0
2018-09-08 16:52:50,,KaBuM! e-Sports,team,23,8,46,63309,,8.62
2018-09-08 16:52:50,,Flamengo Esports,team,8,23,14,49404,,0.96
2018-09-08 17:52:48,Zantins,KaBuM! e-Sports,top,4,3,9,21422,450.0,4.33
2018-09-08 17:52:48,Ranger,KaBuM! e-Sports,jng,2,3,13,15547,235.0,5.0
2018-09-08 17:52:48,dyNquedo,KaBuM! e-Sports,mid,9,1,5,22008,454.0,14.0
2018-09-08 17:52:48,TitaN,KaBuM! e-Sports,bot,5,5,7,21318,475.0,2.4
2018-09-08 17:52:48,Riyev,KaBuM! e-Sports,sup,0,2,13,11668,78.0,6.5
2018-09-08 17:52:48,Jisu,Flamengo Esports,top,1,5,7,16879,361.0,1.6
2018-09-08 17:52:48,Shrimp,Flamengo Esports,jng,1,4,5,14085,241.0,1.5
2018-09-08 17:52:48,brTT,Flamengo Esports,mid,6,5,5,20554,482.0,2.2
2018-09-08 17:52:48,Goku,Flamengo Esports,bot,5,5,5,19291,441.0,2.0
2018-09-08 17:52:48,esA,Flamengo Esports,sup,1,1,8,11445,27.0,9.0
2018-09-08 17:52:48,,KaBuM! e-Sports,team,20,14,47,91963,,4.79
2018-09-08 17:52:48,,Flamengo Esports,team,14,20,30,82254,,2.2
2018-09-08 19:04:32,Jisu,Flamengo Esports,top,10,2,9,13835,200.0,9.5
2018-09-08 19:04:32,Shrimp,Flamengo Esports,jng,3,0,18,11787,161.0,inf
2018-09-08 19:04:32,brTT,Flamengo Esports,mid,7,3,11,14566,289.0,6.0
2018-09-08 19:04:32,Goku,Flamengo Esports,bot,4,3,13,11769,224.0,5.67
2018-09-08 19:04:32,esA,Flamengo Esports,sup,4,2,16,9875,66.0,10.0
2018-09-08 19:04:32,Zantins,KaBuM! e-Sports,top,2,7,0,9532,186.0,0.29
2018-09-08 19:04:32,Ranger,KaBuM! e-Sports,jng,2,8,4,8564,116.0,0.75
2018-09-08 19:04:32,dyNquedo,KaBuM! e-Sports,mid,1,2,1,11114,269.0,1.0
2018-09-08 19:04:32,TitaN,KaBuM! e-Sports,bot,5,5,0,13657,300.0,1.0
2018-09-08 19:04:32,Riyev,KaBuM! e-Sports,sup,0,6,5,7060,60.0,0.83
2018-09-08 19:04:32,,Flamengo Esports,team,28,10,67,61832,,9.5
2018-09-08 19:04:32,,KaBuM! e-Sports,team,10,28,10,49927,,0.71
2018-09-08 20:00:11,Zantins,KaBuM! e-Sports,top,4,2,2,11183,246.0,3.0
2018-09-08 20:00:11,Ranger,KaBuM! e-Sports,jng,0,2,5,9742,165.0,2.5
2018-09-08 20:00:11,dyNquedo,KaBuM! e-Sports,mid,2,1,8,10853,232.0,10.0
2018-09-08 20:00:11,TitaN,KaBuM! e-Sports,bot,5,3,5,13185,269.0,3.33
2018-09-08 20:00:11,Riyev,KaBuM! e-Sports,sup,1,4,10,6923,40.0,2.75
2018-09-08 20:00:11,Jisu,Flamengo Esports,top,0,3,5,7721,187.0,1.67
2018-09-08 20:00:11,Shrimp,Flamengo Esports,jng,2,2,10,9949,168.0,6.0
2018-09-08 20:00:11,brTT,Flamengo Esports,mid,4,2,5,10907,254.0,4.5
2018-09-08 20:00:11,Goku,Flamengo Esports,bot,4,2,6,10743,237.0,5.0
2018-09-08 20:00:11,esA,Flamengo Esports,sup,2,3,7,6326,58.0,3.0
2018-09-08 20:00:11,,KaBuM! e-Sports,team,12,12,30,51886,,3.5
2018-09-08 20:00:11,,Flamengo Esports,team,12,12,33,45646,,3.75
2018-09-14 21:59:26,Fitz,Ilha da Macacada Gaming,top,6,1,3,19193,410.0,9.0
2018-09-14 21:59:26,CarioK,Ilha da Macacada Gaming,jng,0,2,8,11132,183.0,4.0
2018-09-14 21:59:26,Anyyy,Ilha da Macacada Gaming,mid,4,4,2,15057,339.0,1.5
2018-09-14 21:59:26,Sarkis,Ilha da Macacada Gaming,bot,3,4,6,15139,336.0,2.25
2018-09-14 21:59:26,Cabu,Ilha da Macacada Gaming,sup,1,4,5,10224,25.0,1.5
2018-09-14 21:59:26,Tay,INTZ,top,5,3,4,15682,347.0,3.0
2018-09-14 21:59:26,Shini,INTZ,jng,1,3,13,11717,161.0,4.67
2018-09-14 21:59:26,Envy,INTZ,mid,3,2,8,14904,318.0,5.5
2018-09-14 21:59:26,Absolut,INTZ,bot,4,3,8,15800,327.0,4.0
2018-09-14 21:59:26,RedBert,INTZ,sup,2,3,9,9799,76.0,3.67
2018-09-14 21:59:26,,Ilha da Macacada Gaming,team,14,15,24,70745,,2.53
2018-09-14 21:59:26,,INTZ,team,15,14,42,67902,,4.07
2018-09-14 23:14:03,Fitz,Ilha da Macacada Gaming,top,1,4,3,10832,228.0,1.0
2018-09-14 23:14:03,CarioK,Ilha da Macacada Gaming,jng,5,4,5,11913,163.0,2.5
2018-09-14 23:14:03,Anyyy,Ilha da Macacada Gaming,mid,5,4,5,15565,333.0,2.5
2018-09-14 23:14:03,Sarkis,Ilha da Macacada Gaming,bot,3,2,7,12002,275.0,5.0
2018-09-14 23:14:03,Cabu,Ilha da Macacada Gaming,sup,0,4,10,7896,62.0,2.5
2018-09-14 23:14:03,Tay,INTZ,top,5,4,7,12405,234.0,3.0
2018-09-14 23:14:03,Shini,INTZ,jng,5,3,3,11014,163.0,2.67
2018-09-14 23:14:03,Envy,INTZ,mid,5,0,5,13215,282.0,inf
2018-09-14 23:14:03,Absolut,INTZ,bot,1,2,8,11672,268.0,4.5
2018-09-14 23:14:03,RedBert,INTZ,sup,2,5,9,8359,53.0,2.2
2018-09-14 23:14:03,,Ilha da Macacada Gaming,team,14,18,30,58208,,2.44
2018-09-14 23:14:03,,INTZ,team,18,14,32,56665,,3.57
2018-09-15 00:06:14,Fitz,Ilha da Macacada Gaming,top,2,3,7,14588,337.0,3.0
2018-09-15 00:06:14,CarioK,Ilha da Macacada Gaming,jng,4,1,6,13484,213.0,10.0
2018-09-15 00:06:14,Anyyy,Ilha da Macacada Gaming,mid,4,2,6,15089,337.0,5.0
2018-09-15 00:06:14,Sarkis,Ilha da Macacada Gaming,bot,3,0,8,15762,346.0,inf
2018-09-15 00:06:14,Cabu,Ilha da Macacada Gaming,sup,0,3,10,9199,80.0,3.33
2018-09-15 00:06:14,Tay,INTZ,top,4,3,2,12876,272.0,2.0
2018-09-15 00:06:14,Shini,INTZ,jng,2,3,4,10867,159.0,2.0
2018-09-15 00:06:14,Envy,INTZ,mid,3,3,3,13124,313.0,2.0
2018-09-15 00:06:14,Absolut,INTZ,bot,0,3,4,12262,308.0,1.33
2018-09-15 00:06:14,RedBert,INTZ,sup,0,1,5,8210,14.0,5.0
2018-09-15 00:06:14,,Ilha da Macacada Gaming,team,13,9,37,68122,,5.56
2018-09-15 00:06:14,,INTZ,team,9,13,18,57339,,2.08
2018-09-15 15:59:13,Edger,ProGaming Esports,top,3,6,3,10718,234.0,1.0
2018-09-15 15:59:13,Minerva,ProGaming Esports,jng,1,5,3,9261,142.0,0.8
2018-09-15 15:59:13,Lynkez,ProGaming Esports,mid,1,3,4,10498,256.0,1.67
2018-09-15 15:59:13,Luskka,ProGaming Esports,bot,1,4,4,12248,322.0,1.25
2018-09-15 15:59:13,Professor,ProGaming Esports,sup,1,4,5,7606,78.0,1.5
2018-09-15 15:59:13,Tay,INTZ,top,3,0,15,14695,303.0,inf
2018-09-15 15:59:13,Shini,INTZ,jng,3,1,12,12344,179.0,15.0
2018-09-15 15:59:13,Envy,INTZ,mid,10,5,4,15455,280.0,2.8
2018-09-15 15:59:13,Absolut,INTZ,bot,6,1,5,15575,311.0,11.0
2018-09-15 15:59:13,RedBert,INTZ,sup,0,1,13,9218,72.0,13.0
2018-09-15 15:59:13,,ProGaming Esports,team,7,22,19,50331,,1.18
2018-09-15 15:59:13,,INTZ,team,22,8,49,67287,,8.88
2018-09-15 16:59:39,Tay,INTZ,top,5,5,10,12792,198.0,3.0
2018-09-15 16:59:39,Shini,INTZ,jng,4,7,15,13727,195.0,2.71
2018-09-15 16:59:39,Envy,INTZ,mid,7,4,10,16385,282.0,4.25
2018-09-15 16:59:39,Absolut,INTZ,bot,5,3,12,16126,330.0,5.67
2018-09-15 16:59:39,RedBert,INTZ,sup,1,3,17,10032,25.0,6.0
2018-09-15 16:59:39,Edger,ProGaming Esports,top,7,5,11,15404,247.0,3.6
2018-09-15 16:59:39,Minerva,ProGaming Esports,jng,5,4,12,13458,164.0,4.25
2018-09-15 16:59:39,Lynkez,ProGaming Esports,mid,5,3,11,18117,380.0,5.33
2018-09-15 16:59:39,Luskka,ProGaming Esports,bot,5,4,7,16293,331.0,3.0
2018-09-15 16:59:39,Professor,ProGaming Esports,sup,0,6,10,8596,49.0,1.67
2018-09-15 16:59:39,,INTZ,team,22,22,64,69062,,3.91
2018-09-15 16:59:39,,ProGaming Esports,team,22,22,51,71868,,3.32
2018-09-15 18:06:23,Edger,ProGaming Esports,top,2,0,8,11052,223.0,inf
2018-09-15 18:06:23,Minerva,ProGaming Esports,jng,3,1,6,12333,212.0,9.0
2018-09-15 18:06:23,Lynkez,ProGaming Esports,mid,2,0,7,13895,313.0,inf
2018-09-15 18:06:23,Luskka,ProGaming Esports,bot,3,1,5,13594,295.0,8.0
2018-09-15 18:06:23,Professor,ProGaming Esports,sup,1,4,7,7289,31.0,2.0
2018-09-15 18:06:23,Tay,INTZ,top,1,2,2,9389,210.0,1.5
2018-09-15 18:06:23,Shini,INTZ,jng,2,4,4,8821,126.0,1.5
2018-09-15 18:06:23,Envy,INTZ,mid,1,2,2,10260,267.0,1.5
2018-09-15 18:06:23,Absolut,INTZ,bot,2,2,4,10844,258.0,3.0
2018-09-15 18:06:23,RedBert,INTZ,sup,0,1,6,6859,19.0,6.0
2018-09-15 18:06:23,,ProGaming Esports,team,11,6,33,58163,,7.33
2018-09-15 18:06:23,,INTZ,team,6,11,18,46173,,2.18
2018-09-16 16:04:27,Tay,INTZ,top,2,1,2,13580,311.0,4.0
2018-09-16 16:04:27,Shini,INTZ,jng,4,1,3,12026,193.0,7.0
2018-09-16 16:04:27,Envy,INTZ,mid,1,1,4,11864,263.0,5.0
2018-09-16 16:04:27,Absolut,INTZ,bot,2,0,5,13195,308.0,inf
2018-09-16 16:04:27,RedBert,INTZ,sup,1,0,6,8330,60.0,inf
2018-09-16 16:04:27,Ayel,paiN Gaming,top,2,2,0,8763,189.0,1.0
2018-09-16 16:04:27,Nappon,paiN Gaming,jng,1,3,1,8494,134.0,0.67
2018-09-16 16:04:27,tinowns,paiN Gaming,mid,0,1,1,9806,281.0,1.0
2018-09-16 16:04:27,Matsukaze,paiN Gaming,bot,0,0,1,9806,248.0,inf
2018-09-16 16:04:27,Dioud,paiN Gaming,sup,0,4,1,5890,48.0,0.25
2018-09-16 16:04:27,,INTZ,team,10,3,20,58995,,10.0
2018-09-16 16:04:27,,paiN Gaming,team,3,10,4,42759,,0.7
2018-09-16 16:54:44,Ayel,paiN Gaming,top,0,3,3,10918,251.0,1.0
2018-09-16 16:54:44,Nappon,paiN Gaming,jng,0,6,4,9583,151.0,0.67
2018-09-16 16:54:44,tinowns,paiN Gaming,mid,0,0,4,12392,321.0,inf
2018-09-16 16:54:44,Matsukaze,paiN Gaming,bot,4,0,3,14028,304.0,inf
2018-09-16 16:54:44,Dioud,paiN Gaming,sup,3,3,4,8705,66.0,2.33
2018-09-16 16:54:44,Tay,INTZ,top,3,1,3,15306,356.0,6.0
2018-09-16 16:54:44,Sephis,INTZ,jng,2,2,5,11109,151.0,3.5
2018-09-16 16:54:44,Envy,INTZ,mid,4,0,4,14121,318.0,inf
2018-09-16 16:54:44,Absolut,INTZ,bot,3,2,5,13918,322.0,4.0
2018-09-16 16:54:44,RedBert,INTZ,sup,0,2,8,8742,69.0,4.0
2018-09-16 16:54:44,,paiN Gaming,team,7,12,18,55626,,2.08
2018-09-16 16:54:44,,INTZ,team,12,7,25,63196,,5.29
2018-09-16 17:58:09,Tay,INTZ,top,1,1,1,11993,278.0,2.0
2018-09-16 17:58:09,Shini,INTZ,jng,3,1,5,10724,150.0,8.0
2018-09-16 17:58:09,Envy,INTZ,mid,3,1,2,13484,308.0,5.0
2018-09-16 17:58:09,Absolut,INTZ,bot,1,0,6,11950,276.0,inf
2018-09-16 17:58:09,RedBert,INTZ,sup,1,1,6,8089,58.0,7.0
2018-09-16 17:58:09,Ayel,paiN Gaming,top,1,1,3,10169,266.0,4.0
2018-09-16 17:58:09,Nappon,paiN Gaming,jng,0,4,1,7571,121.0,0.25
2018-09-16 17:58:09,tinowns,paiN Gaming,mid,2,2,1,9435,230.0,1.5
2018-09-16 17:58:09,Matsukaze,paiN Gaming,bot,1,1,0,9982,246.0,1.0
2018-09-16 17:58:09,Nano,paiN Gaming,sup,0,1,3,6352,62.0,3.0
2018-09-16 17:58:09,,INTZ,team,9,4,20,56240,,7.25
2018-09-16 17:58:09,,paiN Gaming,team,4,9,8,43509,,1.33
2019-01-12 14:56:22,Robo,Flamengo Esports,top,2,3,4,11028,242.0,2.0
2019-01-12 14:56:22,Shrimp,Flamengo Esports,jng,4,3,10,11350,183.0,4.67
2019-01-12 14:56:22,Goku,Flamengo Esports,mid,5,1,4,12935,268.0,9.0
2019-01-12 14:56:22,brTT,Flamengo Esports,bot,5,2,8,13199,279.0,6.5
2019-01-12 14:56:22,Luci,Flamengo Esports,sup,1,1,15,9115,49.0,16.0
2019-01-12 14:56:22,Zantins,KaBuM! e-Sports,top,6,4,1,12718,269.0,1.75
2019-01-12 14:56:22,Ranger,KaBuM! e-Sports,jng,0,2,2,8420,157.0,1.0
2019-01-12 14:56:22,dyNquedo,KaBuM! e-Sports,mid,1,2,4,9921,230.0,2.5
2019-01-12 14:56:22,TitaN,KaBuM! e-Sports,bot,1,6,3,10866,265.0,0.67
2019-01-12 14:56:22,Riyev,KaBuM! e-Sports,sup,1,3,4,6351,22.0,1.67
2019-01-12 14:56:22,,Flamengo Esports,team,17,10,41,57627,,5.8
2019-01-12 14:56:22,,KaBuM! e-Sports,team,9,17,14,48276,,1.35
2019-01-12 16:06:12,Yang,Vivo Keyd,top,2,1,6,12321,269.0,8.0
2019-01-12 16:06:12,Laba,Vivo Keyd,jng,4,4,5,12301,188.0,2.25
2019-01-12 16:06:12,tockers,Vivo Keyd,mid,5,1,9,15292,320.0,14.0
2019-01-12 16:06:12,Klaus,Vivo Keyd,bot,5,2,6,15840,303.0,5.5
2019-01-12 16:06:12,Professor,Vivo Keyd,sup,0,4,11,11716,78.0,2.75
2019-01-12 16:06:12,Fitz,Uppercut esports,top,1,1,4,15333,326.0,5.0
2019-01-12 16:06:12,LeChase,Uppercut esports,jng,2,2,6,14347,212.0,4.0
2019-01-12 16:06:12,Anyyy,Uppercut esports,mid,3,5,4,15138,326.0,1.4
2019-01-12 16:06:12,Alternative,Uppercut esports,bot,4,3,4,18095,359.0,2.67
2019-01-12 16:06:12,Damage,Uppercut esports,sup,2,5,2,10485,48.0,0.8
2019-01-12 16:06:12,,Vivo Keyd,team,16,12,37,67470,,4.42
2019-01-12 16:06:12,,Uppercut esports,team,12,16,20,73398,,2.0
2019-01-12 17:17:33,fNb,ProGaming Esports,top,1,1,1,13870,354.0,2.0
2019-01-12 17:17:33,Lima,ProGaming Esports,jng,0,3,0,8880,149.0,0.0
2019-01-12 17:17:33,Lynkez,ProGaming Esports,mid,1,3,1,11425,276.0,0.67
2019-01-12 17:17:33,Luskka,ProGaming Esports,bot,0,2,0,12262,296.0,0.0
2019-01-12 17:17:33,Wos,ProGaming Esports,sup,0,4,0,8893,57.0,0.0
2019-01-12 17:17:33,Nyu,Redemption eSports Porto Alegre,top,2,1,9,12956,270.0,11.0
2019-01-12 17:17:33,Zuao,Redemption eSports Porto Alegre,jng,2,1,5,12029,203.0,7.0
2019-01-12 17:17:33,Krastyel,Redemption eSports Porto Alegre,mid,3,0,8,14760,313.0,inf
2019-01-12 17:17:33,DudsTheBoy,Redemption eSports Porto Alegre,bot,5,0,8,17032,374.0,inf
2019-01-12 17:17:33,Ceos,Redemption eSports Porto Alegre,sup,1,0,12,9281,11.0,inf
2019-01-12 17:17:33,,ProGaming Esports,team,2,13,2,55330,,0.31
2019-01-12 17:17:33,,Redemption eSports Porto Alegre,team,13,2,42,66058,,27.5
2019-01-12 18:17:37,Tay,INTZ,top,3,0,2,10400,179.0,inf
2019-01-12 18:17:37,Shini,INTZ,jng,1,0,4,9497,165.0,inf
2019-01-12 18:17:37,Envy,INTZ,mid,2,0,3,10379,221.0,inf
2019-01-12 18:17:37,WhiteLotus,INTZ,bot,2,0,3,11074,250.0,inf
2019-01-12 18:17:37,RedBert,INTZ,sup,0,0,6,8646,61.0,inf
2019-01-12 18:17:37,Duclou,CNB e-Sports Club,top,0,1,0,7924,205.0,0.0
2019-01-12 18:17:37,Yampi,CNB e-Sports Club,jng,0,2,0,7940,157.0,0.0
2019-01-12 18:17:37,Aslan,CNB e-Sports Club,mid,0,1,0,9934,275.0,0.0
2019-01-12 18:17:37,pbO,CNB e-Sports Club,bot,0,1,0,9928,240.0,0.0
2019-01-12 18:17:37,Hawk,CNB e-Sports Club,sup,0,3,0,7182,50.0,0.0
2019-01-12 18:17:37,,INTZ,team,8,0,18,49996,,inf
2019-01-12 18:17:37,,CNB e-Sports Club,team,0,8,0,42908,,0.0
2019-01-13 14:48:09,Fitz,Uppercut esports,top,3,2,7,15160,292.0,5.0
2019-01-13 14:48:09,LeChase,Uppercut esports,jng,2,2,17,13357,185.0,9.5
2019-01-13 14:48:09,Anyyy,Uppercut esports,mid,2,4,9,14488,302.0,2.75
2019-01-13 14:48:09,Alternative,Uppercut esports,bot,10,2,7,18856,329.0,8.5
2019-01-13 14:48:09,Damage,Uppercut esports,sup,4,4,13,12432,61.0,4.25
2019-01-13 14:48:09,Zantins,KaBuM! e-Sports,top,5,2,5,15370,338.0,5.0
2019-01-13 14:48:09,Ranger,KaBuM! e-Sports,jng,2,2,11,13074,231.0,6.5
2019-01-13 14:48:09,dyNquedo,KaBuM! e-Sports,mid,0,5,8,12177,292.0,1.6
2019-01-13 14:48:09,TitaN,KaBuM! e-Sports,bot,5,5,5,14973,321.0,2.0
2019-01-13 14:48:09,Riyev,KaBuM! e-Sports,sup,2,7,8,10118,50.0,1.43
2019-01-13 14:48:09,,Uppercut esports,team,21,14,53,74293,,5.29
2019-01-13 14:48:09,,KaBuM! e-Sports,team,14,21,37,65712,,2.43
2019-01-13 16:17:07,Yang,Vivo Keyd,top,2,2,3,13387,318.0,2.5
2019-01-13 16:17:07,Laba,Vivo Keyd,jng,1,4,3,11117,195.0,1.0
2019-01-13 16:17:07,tockers,Vivo Keyd,mid,0,1,3,11507,283.0,3.0
2019-01-13 16:17:07,Klaus,Vivo Keyd,bot,3,2,2,14130,339.0,2.5
2019-01-13 16:17:07,Jockster,Vivo Keyd,sup,1,4,4,8226,19.0,1.25
2019-01-13 16:17:07,Duclou,CNB e-Sports Club,top,4,1,3,14851,334.0,7.0
2019-01-13 16:17:07,Yampi,CNB e-Sports Club,jng,3,2,4,12949,199.0,3.5
2019-01-13 16:17:07,Aslan,CNB e-Sports Club,mid,1,1,5,13267,317.0,6.0
2019-01-13 16:17:07,pbO,CNB e-Sports Club,bot,5,1,6,16463,309.0,11.0
2019-01-13 16:17:07,Hawk,CNB e-Sports Club,sup,0,2,7,11054,72.0,3.5
2019-01-13 16:17:07,,Vivo Keyd,team,7,13,15,58367,,1.69
2019-01-13 16:17:07,,CNB e-Sports Club,team,13,7,25,68584,,5.43
2019-01-13 17:18:58,Nyu,Redemption eSports Porto Alegre,top,4,0,5,12899,257.0,inf
2019-01-13 17:18:58,Zuao,Redemption eSports Porto Alegre,jng,5,0,5,13171,189.0,inf
2019-01-13 17:18:58,Krastyel,Redemption eSports Porto Alegre,mid,2,1,8,13018,303.0,10.0
2019-01-13 17:18:58,DudsTheBoy,Redemption eSports Porto Alegre,bot,2,1,5,14363,336.0,7.0
2019-01-13 17:18:58,Ceos,Redemption eSports Porto Alegre,sup,1,0,9,7974,23.0,inf
2019-01-13 17:18:58,Tay,INTZ,top,1,3,0,12061,283.0,0.33
2019-01-13 17:18:58,Shini,INTZ,jng,1,4,1,8731,145.0,0.5
2019-01-13 17:18:58,Envy,INTZ,mid,0,2,2,9946,250.0,1.0
2019-01-13 17:18:58,WhiteLotus,INTZ,bot,0,2,1,11820,329.0,0.5
2019-01-13 17:18:58,RedBert,INTZ,sup,0,3,1,8730,67.0,0.33
2019-01-13 17:18:58,,Redemption eSports Porto Alegre,team,14,2,32,61425,,23.0
2019-01-13 17:18:58,,INTZ,team,2,14,5,51288,,0.5
2019-01-13 18:15:14,Robo,Flamengo Esports,top,2,0,2,9889,229.0,inf
2019-01-13 18:15:14,Shrimp,Flamengo Esports,jng,1,0,10,10549,174.0,inf
2019-01-13 18:15:14,Goku,Flamengo Esports,mid,2,0,6,10322,225.0,inf
2019-01-13 18:15:14,brTT,Flamengo Esports,bot,6,0,4,14374,286.0,inf
2019-01-13 18:15:14,Luci,Flamengo Esports,sup,1,1,8,9048,49.0,9.0
2019-01-13 18:15:14,fNb,ProGaming Esports,top,0,1,1,9363,236.0,1.0
2019-01-13 18:15:14,Lima,ProGaming Esports,jng,0,3,1,7068,112.0,0.33
2019-01-13 18:15:14,Lynkez,ProGaming Esports,mid,0,1,1,9979,281.0,1.0
2019-01-13 18:15:14,Luskka,ProGaming Esports,bot,1,3,0,9745,248.0,0.33
2019-01-13 18:15:14,Wos,ProGaming Esports,sup,0,4,1,7164,52.0,0.25
2019-01-13 18:15:14,,Flamengo Esports,team,12,1,30,54182,,42.0
2019-01-13 18:15:14,,ProGaming Esports,team,1,12,4,43319,,0.42
2019-01-19 14:57:01,Nyu,Redemption eSports Porto Alegre,top,2,1,3,14636,303.0,5.0
2019-01-19 14:57:01,Zuao,Redemption eSports Porto Alegre,jng,2,1,9,14884,254.0,11.0
2019-01-19 14:57:01,Krastyel,Redemption eSports Porto Alegre,mid,5,1,6,16692,358.0,11.0
2019-01-19 14:57:01,DudsTheBoy,Redemption eSports Porto Alegre,bot,5,1,6,19827,417.0,11.0
2019-01-19 14:57:01,Ceos,Redemption eSports Porto Alegre,sup,0,0,12,13059,86.0,inf
2019-01-19 14:57:01,Duclou,CNB e-Sports Club,top,0,2,2,13869,366.0,1.0
2019-01-19 14:57:01,Yampi,CNB e-Sports Club,jng,1,3,1,11446,197.0,0.67
2019-01-19 14:57:01,Aslan,CNB e-Sports Club,mid,2,2,0,17315,431.0,1.0
2019-01-19 14:57:01,pbO,CNB e-Sports Club,bot,1,4,3,14811,364.0,1.0
2019-01-19 14:57:01,Hawk,CNB e-Sports Club,sup,0,3,4,11133,77.0,1.33
2019-01-19 14:57:01,,Redemption eSports Porto Alegre,team,14,4,36,79098,,12.5
2019-01-19 14:57:01,,CNB e-Sports Club,team,4,14,10,68574,,1.0
2019-01-19 16:13:37,Tay,INTZ,top,2,0,4,12385,267.0,inf
